Site,Latitude,Longitude,target,seasonal_naive,harmonic_regression,last_slope_hold
Wetland,68.29199999999999,-149.545,soil_temperature_0_to_7cm,1.8041230855575077,1.9757139445348637,19.88697265047944
Wetland,68.29199999999999,-149.545,soil_moisture_0_to_7cm,0.01733921815817854,0.0145193633990738,0.11849095229202207
Wetland,68.29199999999999,-149.45499999999998,soil_temperature_0_to_7cm,1.7883039381085508,2.078005455312391,36.49651285847116
Wetland,68.29199999999999,-149.45499999999998,soil_moisture_0_to_7cm,0.011219358756671285,0.008933111796925788,0.029563778576252087
Wetland,68.29199999999999,-149.365,soil_temperature_0_to_7cm,1.7883039661399416,2.078005446697683,36.49651376226804
Wetland,68.29199999999999,-149.365,soil_moisture_0_to_7cm,0.011219358756671285,0.008933111796925788,0.029563778576252087
Wetland,68.29199999999999,-149.275,soil_temperature_0_to_7cm,2.0913985842082075,2.648104056963093,41.359176633455334
Wetland,68.29199999999999,-149.275,soil_moisture_0_to_7cm,0.014102756122703142,0.009732563084802198,0.011794899871873842
Wetland,68.29199999999999,-149.185,soil_temperature_0_to_7cm,2.091398623415665,2.6481040623778025,41.35917864087038
Wetland,68.29199999999999,-149.185,soil_moisture_0_to_7cm,0.014102756122703142,0.009732563084802198,0.011794899871873842
Wetland,68.29199999999999,-149.095,soil_temperature_0_to_7cm,2.2630654933268595,2.902002590954922,28.526928528194567
Wetland,68.29199999999999,-149.095,soil_moisture_0_to_7cm,0.03371766631360463,0.02888198585097982,0.038238038424880355
Wetland,68.38199999999999,-149.725,soil_temperature_0_to_7cm,2.3440769696866566,3.184961504056063,44.18922026854837
Wetland,68.38199999999999,-149.725,soil_moisture_0_to_7cm,0.023117328758743633,0.02050292235322373,0.0427988653190992
Wetland,68.38199999999999,-149.635,soil_temperature_0_to_7cm,2.3440769415707603,3.184961462412834,44.18921853333392
Wetland,68.38199999999999,-149.635,soil_moisture_0_to_7cm,0.023117328758743633,0.02050292235322373,0.0427988653190992
Wetland,68.38199999999999,-149.545,soil_temperature_0_to_7cm,3.188263220775405,4.260538416282897,36.98424948642983
Wetland,68.38199999999999,-149.545,soil_moisture_0_to_7cm,0.03550139104768513,0.03486733032851125,0.0284095229284186
Wetland,68.38199999999999,-149.45499999999998,soil_temperature_0_to_7cm,1.7883038720848203,2.078005478452434,36.49651122680491
Wetland,68.38199999999999,-149.45499999999998,soil_moisture_0_to_7cm,0.011219358756671285,0.008933111796925788,0.029563778576252087
Wetland,68.38199999999999,-149.365,soil_temperature_0_to_7cm,3.0326356853201544,3.9823416195075128,33.06755786149537
Wetland,68.38199999999999,-149.365,soil_moisture_0_to_7cm,0.03566921570191334,0.03322283412586806,0.08839319772228438
Wetland,68.38199999999999,-149.275,soil_temperature_0_to_7cm,3.0326357236035446,3.982341691307968,33.06755857949992
Wetland,68.38199999999999,-149.275,soil_moisture_0_to_7cm,0.03566921570191334,0.03322283412586806,0.08839319772228438
Wetland,68.38199999999999,-149.185,soil_temperature_0_to_7cm,1.912810371156029,2.33191723900019,32.35252621868568
Wetland,68.38199999999999,-149.185,soil_moisture_0_to_7cm,0.012124216577540618,0.010573084509094357,0.028430915786947456
Wetland,68.38199999999999,-149.095,soil_temperature_0_to_7cm,1.9128103739508047,2.331917247354849,32.35252658960187
Wetland,68.38199999999999,-149.095,soil_moisture_0_to_7cm,0.012124216577540618,0.010573084509094357,0.028430915786947456
